epoch,loss,out_0_MSE,out_0_R_squared,out_0_loss,out_1_MSE,out_1_R_squared,out_1_loss,out_2_MSE,out_2_R_squared,out_2_loss
0,4.707388180770039,3.3976195410146444,0.3824904508880902,1.718815490486115,2.226854497221839,0.598766458101416,1.5254847836776042,1.856355959653347,0.6684429424837567,1.4630879066063194
1,4.021816961496599,1.79017012361675,0.6825919857293866,1.4790282543367288,1.19286871018923,0.7930731845708512,1.2961606926570728,1.0938297466649023,0.8111790344275843,1.2466280145027975
2,3.788187945481595,1.4696891207817235,0.7421094284621649,1.38269749738452,1.077707211297932,0.8144343785539335,1.2273884900794254,0.9982189077162702,0.8281410642232465,1.1781019580176497
3,3.570285718961377,1.2499893160315274,0.7801631466576138,1.3052796385595649,0.9534666023962864,0.8346024904157233,1.1578417505452951,0.8842996703298054,0.846658479510454,1.1071643298565168
4,3.4550756400113736,1.1742261025772354,0.7947068864570136,1.2633757175012368,0.9129347512158418,0.842299922953344,1.1205235888345504,0.8454076782960052,0.8540232060842321,1.0711763336755864
5,3.327379928579129,1.0881010048352464,0.8111144212219198,1.2245871059772537,0.8534442107822062,0.8535821542681081,1.0755107657705236,0.7910588422714735,0.8646227554062668,1.0272820568313514
6,3.2387228912901223,1.0541181342745645,0.8145417672368208,1.1946138369403487,0.8203927832400804,0.8571145270675714,1.0467671074970502,0.7573705320885487,0.8681521486034457,0.9973419468527235
7,3.1318266163103456,1.0323210143690023,0.817870314993126,1.1663526417467538,0.7932816050787611,0.8613619688775013,1.0059153327175716,0.7355607517354399,0.8718084916179376,0.9595586418460204
8,3.1015969934161958,1.0585900032248472,0.8160310413063424,1.1589610402391652,0.8082606899110614,0.8610997932502636,0.9956340234228006,0.7433559379386395,0.8727474102809879,0.94700192975423
9,2.989449387012915,1.0067114111173128,0.8238589494440272,1.122215636837201,0.7590252209536175,0.8687834497536425,0.9553878466767354,0.7072668344167308,0.8781196821767251,0.9118459034989786
10,2.928889760395556,0.9912170070802617,0.8263950527683447,1.1040414319644998,0.747282857213194,0.8706592307216744,0.9353562504141115,0.6915511206577686,0.8806868819849633,0.8894920780169447
11,2.891709433025204,1.0023998376463128,0.8248718889722887,1.0935372613429084,0.7611464345117267,0.8684243503370984,0.9237231300175777,0.7033816827490662,0.878877429453161,0.8744490416647177
12,2.823778998656712,0.9724650455901781,0.8299867644685898,1.0709050081992948,0.7308246762988955,0.87374262346379,0.8999435543045988,0.6769181633359311,0.8836086490329301,0.8529304361528182
13,2.821956562860979,0.983578926414418,0.8293506612107296,1.0723236957784947,0.7333001226879267,0.8742324245421554,0.8990497738269605,0.6781466097488668,0.8840998073095278,0.8505830932555236
14,2.778291104574079,0.972250534833408,0.8302367865683029,1.0550114577636123,0.7331488584287486,0.8735399498827948,0.8844417500470978,0.6802918262506943,0.8830578931798283,0.8388378967633691
15,2.7322184110145584,0.971849564416598,0.8300871436093235,1.0386872409923573,0.7300757280500708,0.873926632682789,0.8698659148543897,0.6750548913855996,0.8838879469262413,0.8236652551678112
16,2.7218373833942837,0.972044689987736,0.8330223799331383,1.036826016616047,0.7305942281232551,0.8759350271910465,0.8657520689495554,0.6780898719585107,0.8851027274151033,0.8192592978286813
17,2.6758855963364154,0.944823989115655,0.8356825843500165,1.027552960961177,0.7010844809557789,0.8791302305021094,0.8473735235165805,0.6498650313210259,0.8882695729722881,0.800959111858658
18,2.639502908165501,0.9410196225261918,0.8357179743464757,1.0148796449217388,0.6983942759055419,0.8796594000340676,0.8357154694972486,0.6463482319300374,0.8889900645823174,0.7889077937465132
19,2.62128818849483,0.9397502280741937,0.835164346329669,1.00723504436415,0.7024785752034064,0.8781516924729815,0.8305805808329206,0.6492027115050636,0.8876413248022913,0.7834725632977592
20,2.5956147427369993,0.9343372816945961,0.8362523254607616,0.9991222445185729,0.7009839408744846,0.8786348117699544,0.8219081819438794,0.6477151445513338,0.8879817714531401,0.7745843162745472
21,2.5763555440399064,0.9288106069568397,0.8370681960591293,0.9920027681927043,0.6985072151232629,0.8788584961896577,0.8163721435703337,0.6447020537112002,0.8886438754686337,0.7679806322768683
22,2.553257631313965,0.9150809262740426,0.8416089200175427,0.9806783683964704,0.6970429720357996,0.8808487393890856,0.8113490229135188,0.6440545432732742,0.8905212740206901,0.7612302400039759
23,2.528193099035581,0.9252810570310525,0.8387010544465523,0.9789242377343375,0.6976344632383304,0.8798084073490657,0.7993876460690316,0.6449498378686672,0.8893211016770957,0.7498812152322117
