epoch,loss,out_0_MSE,out_0_R_squared,out_0_loss,out_1_MSE,out_1_R_squared,out_1_loss,out_2_MSE,out_2_R_squared,out_2_loss
0,4.780142869505496,3.4013211454747063,0.33863367195904726,1.719283452966784,2.403573386984065,0.5375029372047608,1.5567393296983718,2.0626197170346963,0.6050936705491765,1.5041200868403395
1,4.151492055314521,1.8886880552547531,0.6345228708489223,1.4930487422577596,1.3775888298346246,0.7378102220406357,1.348878359960762,1.2766494569083733,0.7577688405415374,1.3095649530959996
2,3.9780124276060556,1.6334300775395107,0.6857167404003288,1.4226434505537648,1.2638437242394458,0.7596615084058767,1.2989388169667921,1.1865165307778174,0.7750229111159463,1.2564301600854986
3,3.7870297452417283,1.452462108301684,0.7178872245993684,1.357696037021901,1.1535130233210413,0.7785394875628167,1.2370446014902734,1.0795105929802034,0.7935661101882252,1.192289106729554
4,3.655436709456446,1.3236918502458472,0.7461270832928287,1.3216395739182243,1.061213713814809,0.7989627277462387,1.1885317751517517,1.000603253037887,0.8110033293375991,1.1452653603864702
5,3.5124449422550534,1.2361139878405405,0.762452523042919,1.2787896806829424,0.9896207164773071,0.8119622709243036,1.1364839934721225,0.9347071942843155,0.8229425535668593,1.0971712680999886
6,3.3933478482568247,1.1671444971834424,0.7764285685422198,1.2417020881098857,0.9326382616147573,0.8235419424608479,1.0961365387503812,0.8816746479495143,0.8335110397965957,1.0555092213965578
7,3.330053369505836,1.15770368169009,0.7791364988000203,1.2217866130703536,0.9307309163179288,0.8250835180667137,1.0750632729472183,0.8756725267717079,0.8361123144293702,1.0332034834882642
8,3.2112237071741747,1.0979705162270663,0.7897921269052489,1.1860333961476848,0.8720384145433766,0.8346238433836345,1.032573279277076,0.8229189980699642,0.8447615900823487,0.992617031749414
9,3.205724228965281,1.0970928825930213,0.7887210474858839,1.186707648710566,0.8656526503856014,0.8354344336245361,1.0308218620765737,0.814089436681089,0.8458866167779839,0.988194718178141
10,3.151260325762097,1.0873729939844488,0.7906580754565787,1.1689137669271827,0.8523452642588009,0.8378939235043839,1.0112034521956181,0.8014450548070051,0.8481528496623437,0.9711431066392963
11,3.0780293745090264,1.0635160498900866,0.7955905040403237,1.1453835990311436,0.8353192953376061,0.8415876291354323,0.988985729075119,0.7830330371775451,0.8522620741667432,0.9436600464027637
12,3.0592607084110996,1.0802035688761649,0.7932122479384849,1.1417836416800144,0.8415404772429118,0.8405759586291128,0.980312424387844,0.7919643497168652,0.8506935999607199,0.937164642343241
13,3.018081455888767,1.048700086576691,0.7950918441725535,1.131655963144236,0.8074203598547187,0.8443632938209601,0.9645783901066256,0.7581454614252643,0.8547620497190915,0.9218471026379057
14,3.0089421320044623,1.044506721785464,0.7982791827212276,1.1278332952778989,0.8110313657502163,0.8454648695943757,0.9610219009632255,0.7637410830562007,0.8550407134321933,0.9200869357633377
15,2.9394748626715392,1.0191451901937463,0.8022645389108114,1.1046649230956556,0.7850488370456672,0.8497821555367155,0.9394023889418915,0.7366262279318877,0.8594794412835316,0.895407550633992
16,2.9464537705642004,1.0269484374836375,0.8045965029925498,1.0997860539517277,0.8041883056273604,0.849015079661794,0.9434672509143458,0.7590602946995937,0.8581506766529016,0.9032004656981271
17,2.9081024648450153,1.0248974238774742,0.8036022567391109,1.094596552650035,0.7934373776533928,0.8497117404295612,0.9269823467348748,0.7443366398842858,0.8594642702003742,0.8865235654601059
18,2.8649711469628727,0.9999968008755397,0.8072556674807081,1.0812609216477398,0.7699427035170395,0.8537532258596091,0.9114711572758709,0.7256447401354132,0.8627125688553529,0.8722390680392623
19,2.8380085237068347,0.9973105985929366,0.8118075196563731,1.071277776068274,0.7688448132116577,0.8570207887244488,0.9040418999995563,0.7261517571527053,0.8654526588787247,0.8626888476390041
20,2.8248795277743626,0.9882916422042308,0.8086131124842771,1.0697660734399508,0.7648982037974985,0.8538612881862003,0.896259226561364,0.7206728146687857,0.8628282591247622,0.8588542277730479
21,2.8305119989099583,0.9934442935692126,0.8102829759184702,1.0682926464579248,0.7702325162901356,0.8547755143168172,0.9018848352375287,0.7259145772292744,0.8635888639745672,0.8603345172145047
22,2.8246732658380713,0.9858110881066764,0.8101385606132963,1.067771939628453,0.7637655999093892,0.8549195270508323,0.8978991208791792,0.7200019490065911,0.8636404450872425,0.859002205330439
23,2.7660715907159403,0.9711876232349035,0.8137776157192059,1.046447662281539,0.7567052267897831,0.8564701346837847,0.8798139006819162,0.7153460661588117,0.8648489954797021,0.8398100277524851
24,2.735444171566492,0.9365247277266012,0.8178469909273254,1.0397262908796459,0.7304999932901414,0.8597822599934314,0.8684928531727427,0.6883442799272238,0.868250999824291,0.8272250275141033
25,2.7453578613242327,0.9460090867616042,0.8170270928844897,1.0365281858926036,0.7449374419143768,0.8579624678341733,0.8759024027658968,0.7027851845946137,0.8664202022098579,0.8329272726657321
26,2.7454263083729478,0.9562453914159953,0.8184637604340984,1.037389471555836,0.7539936187760194,0.8590589604186498,0.8736540427447226,0.7184809423736626,0.8660739045170364,0.8343827940723889
27,2.715961925970968,0.9455172036226936,0.8213021862218559,1.0297570982906223,0.7447786621177594,0.8610940681542126,0.8622229939791146,0.709896127296878,0.8681050313352215,0.823981833701231
28,2.696729447575812,0.9404307980221083,0.8210198037164469,1.0255266350706518,0.7405401302503694,0.8608097344654185,0.8564923392444657,0.7013454990830883,0.8688216285625024,0.8147104732606943
29,2.7033007890579412,0.9599832052251964,0.8181765532548757,1.0266443939648675,0.7541138694572015,0.859264173471516,0.859114530127757,0.7167964317727429,0.8667066145009804,0.8175418649653169
