epoch,loss,out_0_MSE,out_0_R_squared,out_0_loss,out_1_MSE,out_1_R_squared,out_1_loss,out_2_MSE,out_2_R_squared,out_2_loss
0,4.842625693631855,4.752824061103772,0.14488518864035926,1.8080577182745825,3.1090317630805626,0.44277660278595765,1.5429077719037465,2.672934646004651,0.5233234871888773,1.4916602034535258
1,3.667874583795794,1.5569607379723482,0.7293990548447511,1.3445848035548933,1.0722107422788516,0.8155526661020202,1.1809905708090616,0.9925646961168795,0.829784439229758,1.1422992094318392
2,3.369452086347003,1.261371137208588,0.7774014707869001,1.2435357512794865,0.9282756405628626,0.8375559593906953,1.0867447998657231,0.8707147651213121,0.8478645087186663,1.0391715352017936
3,3.109891849006318,1.104378601099856,0.803963760158211,1.1576537610687005,0.8488475332499229,0.8504654712836248,1.000034728132858,0.7921055754977698,0.8605760189654267,0.9522033598047593
4,2.8375789518596717,1.0228831768420477,0.8226227568958628,1.0597960316823511,0.7936887883022932,0.8636336077774459,0.9112051572222197,0.7389568754686239,0.8732232878885272,0.8665777629551008
5,2.6951841895512034,0.9800838110700901,0.8289267440842718,1.0149084795500274,0.7683555120859834,0.866871838659664,0.8629913936789643,0.7169562935028204,0.8760256924410642,0.817284316322212
6,2.546789704649398,0.9147519845607645,0.8410640797283637,0.9682384096216999,0.7168116022905637,0.8762514102541619,0.8162196701264364,0.6702924733531987,0.8846778566708844,0.7623316249012618
7,2.4517741687090657,0.8988231538567788,0.8448232481080905,0.9378030668665331,0.69736625395769,0.8801819186489757,0.7749000145585497,0.6534822444573277,0.887854356232149,0.7390710872839827
8,2.389107504132658,0.8954679215718364,0.8432248836195367,0.9235460486642862,0.6826547604767438,0.8816181026591563,0.7597979655660528,0.6375414322530429,0.8896648907710525,0.7057634899023189
9,2.341918119658318,0.8540178895512845,0.8502083240608235,0.9407069090190603,0.6486784316578257,0.8870700350302789,0.732027297640254,0.6074491576339799,0.8944611517350436,0.6691839129990037
10,2.2603591605281856,0.8344685983875598,0.8533112481727997,0.8981925093015494,0.6328647293797379,0.8896631837783047,0.7054895127181848,0.5948310231900952,0.8966426328043577,0.6566771385084514
11,2.220119507361198,0.8302347635148697,0.8546846226959642,0.8766581571802669,0.6319074797368878,0.8904912425467594,0.6961245436215748,0.5883601497873249,0.8983180652908398,0.6473368065593561
12,2.147012792108557,0.8012325109220876,0.8599773655163454,0.8420676524422984,0.6118692283497186,0.8940391700558002,0.6745518788148984,0.5775663724734997,0.9001776595647653,0.6303932608513603
13,2.1957938171724827,0.8127274072492543,0.859396293807169,0.8740886330552163,0.6208713872679595,0.8936617198023538,0.6865290040510464,0.5820780794013938,0.9003529232354079,0.6351761800662199
14,2.1441965278599175,0.7961522001942861,0.8626127845477536,0.8683386714216874,0.6073860545361617,0.8960757638837331,0.6631839977028171,0.5732764326737723,0.9020439331628182,0.6126738587354129
15,2.0825108121958946,0.7818556530416194,0.8645337002734327,0.8220236815048156,0.6007645349788061,0.8967114358505951,0.6546179579111543,0.5627797177606098,0.9034434129752192,0.6058691727799246
16,2.0733932562973227,0.7825370485076218,0.8641000890468084,0.8257052696837156,0.5959059175975971,0.8973270700118554,0.6479278262994626,0.5603518513628412,0.9036339190230778,0.5997601603141447
17,2.0310110541781863,0.7781982102397941,0.8651687340756229,0.8209726324539757,0.5960862653466008,0.8974373235296802,0.6300520607018174,0.5588524058647057,0.9040410053894316,0.5799863610223931
