epoch,loss,out_0_MSE,out_0_R_squared,out_0_loss,out_1_MSE,out_1_R_squared,out_1_loss,out_2_MSE,out_2_R_squared,out_2_loss
0,4.8662471909691964,4.852940736874056,0.12332903024564769,1.8131259456863553,3.214078212433028,0.4232232929916618,1.5568019779413704,2.747952326620505,0.5093145054778093,1.4963192673414711
1,3.898866052145329,2.009640462378531,0.644461520636061,1.4372309125578544,1.3722989286019602,0.7608253214838151,1.265103641750775,1.2238670051792448,0.7881700258057542,1.1965314978366997
2,3.499110513014763,1.598388822755588,0.7180325313955447,1.2914735133077686,1.1583285546374666,0.7979508102175084,1.1332582298842238,1.065327224795629,0.8150602704935461,1.0743787698227707
3,3.136871103959994,1.378604695445044,0.7570652024040825,1.165725025546363,1.0547768954183478,0.8165027644270916,1.0151107766313523,0.972942817433768,0.8311147635009861,0.9560353017822788
4,2.940821146728163,1.2749317540332354,0.7723760119719781,1.1038347046609644,0.9884975935561933,0.8251961474575974,0.9481226283778238,0.9018822963683923,0.8410337641040753,0.8888638136893745
5,2.797904811185367,1.2170105133078666,0.788784403446234,1.0637211246584637,0.9342661009073218,0.8396485906674758,0.9000354316653904,0.850950213955488,0.8542221084772254,0.8341482548615126
6,2.6415695503233074,1.132664234072906,0.7994295971596319,1.0150534359840897,0.8495129225584662,0.8510969454555696,0.8434907798930328,0.7858812734221998,0.8626349149469863,0.7830253344461849
7,2.5451697671114957,1.114543042565299,0.8054517245457241,0.9851441621619064,0.8306206585704327,0.8565887684998839,0.8068946016618732,0.7741509278462343,0.8669436948188086,0.7531310032877162
8,2.4486714132097145,1.084562738157844,0.8094763001531426,0.9532911934134528,0.8139226082887236,0.8583482662731534,0.778996864957075,0.758830097141953,0.8683384316790185,0.7163833548391868
9,2.4140099979273417,1.0747500474350122,0.8133709033239491,0.9478813952172366,0.8051127726522976,0.8616452056637042,0.7622437860677386,0.7493212928691608,0.8716871913706585,0.7038848166423667
10,2.3427832850904067,1.0473140186227514,0.8166001851868826,0.9208880921488437,0.7883299473455243,0.8632027695376744,0.7409675749950111,0.7296333660909139,0.8738627887344106,0.6809276179465517
11,2.3264529266941003,1.0349859099156788,0.8197925153490331,0.9448648557162249,0.7774947732357218,0.8656753048572751,0.7218564309429113,0.7208542789253338,0.8756154038472355,0.6597316400349639
12,2.2580325278218867,1.0014456941478922,0.8258823055539604,0.8861938364708459,0.7571493727334792,0.8696725413315665,0.7164250731020873,0.7008343757786322,0.8797027473862679,0.6554136182489534
13,2.2001974843919103,1.0093511524889198,0.8250493795753553,0.873575406926354,0.7694124464655555,0.8679264195979731,0.6920826209811713,0.7146705028581528,0.8775170630882293,0.6345394564843847
14,2.2317331505950366,1.0015642409639371,0.8265139932875003,0.8927165055830824,0.7629885426949735,0.8692026362208085,0.7041966958580114,0.7047894831321562,0.8793587137370941,0.6348199491539427
15,2.1597963938183393,0.9696397496175339,0.8296517518066053,0.8547640836276994,0.7424283452556869,0.8707976756608108,0.6825177725716164,0.6911886934677113,0.879898256320693,0.6225145376190235
16,2.084787097644046,0.9735148711347588,0.8309709784233869,0.8406989498679914,0.7344838666779966,0.8736599024550078,0.6485326144088969,0.6857219092832421,0.8821962323796114,0.5955555333671578
17,2.091048499747128,0.9439486424320104,0.8337075267389821,0.8403285677236776,0.7208246212549669,0.8744638200200706,0.6557958025657609,0.6713784999617254,0.8832206220893761,0.5949241294576897
18,2.069847759169226,0.9489561514608306,0.8359916073146849,0.8257635492120143,0.7285249778566958,0.8755558301220497,0.6514421151345963,0.6797358977206788,0.8841980305504678,0.5926420948226151
19,2.077073185980562,0.9517190531549716,0.8349711394877218,0.8223101213376411,0.7325297695086166,0.8743274199448563,0.6535708866710958,0.6832235021773218,0.8829001746483905,0.601192177971825
20,2.009639573875653,0.928486946294785,0.8378752027542637,0.8039366188165769,0.7110330178918152,0.8773289279078358,0.629119428747341,0.6654864195556788,0.8855707268566527,0.5765835263117356
21,2.018135685781677,0.9427500474438572,0.8357320232435879,0.8148524539204183,0.7125809038655957,0.8770973024174934,0.6297203688955624,0.6638292636712482,0.8856391947940999,0.5735628629656964
22,2.0074404371099357,0.9417215806472949,0.8352514300802379,0.8084083924337664,0.7142629095613126,0.8764008801999419,0.6267390139785954,0.6619155021672208,0.8855790624294717,0.5722930306975738
23,1.9853132973850418,0.9280366666788213,0.8397921325916886,0.79681741790186,0.7079300712540808,0.8791070862493211,0.6187701259142038,0.6597999127153386,0.8876565325378775,0.5697257535689781
24,2.0022450508320646,0.9171591258452116,0.8402351175865981,0.8069998609327426,0.6967762465798417,0.8799351840351117,0.6229878692469728,0.6484959671023496,0.888612129018161,0.5722573206523492
25,1.9867463292678686,0.9200555378624623,0.8379303503826834,0.8078188922157232,0.7009945283130589,0.8780574872085015,0.615673290013783,0.6550401523694424,0.8862494282595745,0.5632541470383624
26,2.022039857465686,0.9527040490431982,0.8358899402288228,0.8257364188265935,0.724076393226754,0.8767446789722577,0.6223760999346841,0.6762262792494497,0.8851291631941857,0.5739273387044082
27,1.922405921400334,0.9079450904689131,0.8415530429594269,0.7804582411327994,0.6907549198420133,0.8809030016795956,0.5989538553211192,0.6446765456748728,0.8889724637614581,0.5429938249464155
28,1.9751205939293552,0.9158216028396313,0.8407355169892747,0.7993142340354269,0.7055371800666572,0.8790847144345167,0.6164584560301448,0.660440342726411,0.8870702814838274,0.5593479038637835
29,1.904546329833193,0.9024259655912827,0.8438229975153271,0.7826164059274955,0.6888640689451496,0.882320603545512,0.589000807617659,0.6392864074284286,0.8910449914994867,0.5329291162880387
