epoch,loss,out_0_MSE,out_0_R_squared,out_0_loss,out_1_MSE,out_1_R_squared,out_1_loss,out_2_MSE,out_2_R_squared,out_2_loss
0,5.356081163906675,1.8058162649691794,0.6868427981089134,1.957993071203626,1.435364433303605,0.7512448896619208,1.7309349046096087,1.3338154209939026,0.7695027026517776,1.6671531880934407
1,4.306793539278854,1.276893286591051,0.7746915744260219,1.5152935988790408,1.0826016040668967,0.809929143022837,1.415708294035647,1.0090968924542725,0.8231845869393675,1.375791646364167
2,3.967282373927475,1.1007046481086666,0.8051083770835545,1.4066254552600421,0.9229977106975561,0.8375001627824507,1.3003113804839728,0.864146764382811,0.848138689542863,1.26034553818346
3,3.708495382219553,1.0380336198314069,0.8185991641510145,1.3290658388433494,0.8590701664176295,0.8507413799594885,1.2123646375935848,0.7984502270981809,0.8618998376390222,1.1670649057826188
4,3.3612606063866473,0.9601924925316652,0.8324746330244412,1.229643942128251,0.7823809275475252,0.8645728966322682,1.0900371707095875,0.7337950721869388,0.8734041036747889,1.041579493548809
5,3.1831822033942214,0.9469601258284772,0.8352487587074977,1.185076170256288,0.7599398883740245,0.8683928545539628,1.0222451161358534,0.7143865840662731,0.8764893130480882,0.97586091700208
6,3.0961314918634693,0.9256368270612485,0.8387825165590251,1.153284830077896,0.7360872595403817,0.872437472335193,0.995369181711608,0.6885052522412625,0.8808283876487727,0.9474774800739655
7,2.9975139753907682,0.9113434845916571,0.8393992319370455,1.1245763458487557,0.7245974590332304,0.8730547837628901,0.9612907297087936,0.6776186926026442,0.8815901855391114,0.9116468998332192
8,2.926526152880818,0.8903861469074924,0.8448966521086752,1.1019358687308125,0.7046905060146816,0.8781407432790135,0.9384436378123489,0.6595631049875376,0.8862527571403251,0.8861466463376569
9,2.8902871605800833,0.8993307477405535,0.8438384917073093,1.0980758642645803,0.7129376279953019,0.8769052416103282,0.9225728327599098,0.6686592797640255,0.884803113401003,0.8696384635555932
10,2.83869540233781,0.8698408179649382,0.8487807614444114,1.074556057319397,0.6948137156100536,0.8803254489211187,0.9091820178304132,0.6507048706030338,0.8879895912312518,0.854957327188
11,2.7539762138264385,0.8592847013873699,0.8491367757942474,1.0506660851437275,0.6743756082578286,0.882614670935083,0.8782002718415199,0.6316103488146291,0.8903823504722624,0.8251098568411911
12,2.799194510989478,0.8644312707588585,0.8497484354115424,1.0562607811426554,0.6940052250696428,0.8801152415246294,0.8997062490299697,0.6472315790844145,0.8883947376013481,0.8432274808168528
13,2.7575775606147066,0.8691285188886446,0.849881591388239,1.0484066255331979,0.6933302582417359,0.881345009326729,0.8812083677704058,0.6511675288321815,0.8887908510415926,0.827962567311103
14,2.690525533693777,0.8425501849745524,0.8529438630451798,1.0300999859743936,0.6675197195877771,0.8842927046103882,0.8582639504136063,0.6232750574432228,0.8922444229072612,0.8021615973057769
15,2.6881676779355943,0.8401425207392551,0.8528702086985762,1.0262737235890365,0.6703606357418264,0.883404551099385,0.8599288062317165,0.6246229932318696,0.8915838007105886,0.8019651481148413
16,2.7027274448585907,0.8409331265471401,0.8534431732007709,1.0313458358208965,0.6647041617233466,0.8849642191922554,0.8619991261512041,0.6232848623546839,0.892246488694934,0.8093824828864904
