epoch,loss,out_0_MSE,out_0_R_squared,out_0_loss,out_1_MSE,out_1_R_squared,out_1_loss,out_2_MSE,out_2_R_squared,out_2_loss
0,5.012986131854419,1.5811205790299532,0.7283050213953584,1.8369219327679476,1.22795542087632,0.7894077519943323,1.6179970127442924,1.1320826559187551,0.8058673897779086,1.5580671863421791
1,4.071194163163902,1.0678306768707717,0.8171736248685074,1.4389635560681389,0.8846411740923626,0.8486767301045947,1.3324937582135739,0.832777181934378,0.8575535654635991,1.2997368488821894
2,3.7896393295330717,0.928565784232118,0.8382135630462493,1.3504049544176344,0.7630271556744999,0.8670488078513404,1.2377437986003161,0.7162871053909017,0.8751912700851975,1.2014905765151211
3,3.5895949188397194,0.8524672578505115,0.8499839166169852,1.281884620322587,0.709352929065765,0.8752003976088734,1.1724535359742352,0.6661778635072524,0.8830352242830016,1.135256762542897
4,3.381134361492695,0.8149066327756106,0.8579448944767409,1.221188724070922,0.6718334480402646,0.8828950103801052,1.101322323757461,0.6288525970893465,0.8906934949393627,1.0586233136643122
5,3.105592830285303,0.7841119069336174,0.8641357431845602,1.1471694925512756,0.6338114757686686,0.8902907790264446,1.0017156474767528,0.5949135824934224,0.8972304394010624,0.9567076902572741
6,2.9170888398742627,0.7454354645878749,0.8696650505787713,1.0928328726711973,0.5970499864171659,0.8958915051161938,0.934286908086133,0.5625582288155139,0.9020648493638411,0.8899690591169326
7,2.8507094178395556,0.7454402434673895,0.869846536522311,1.0739789882058297,0.6048088970384656,0.894895561358278,0.9119339473339734,0.5677209314627936,0.9015598580977061,0.8647964822997525
8,2.770758652585287,0.7306291541220568,0.8730573565408835,1.0459222273872104,0.5882549800089986,0.8984182434905046,0.8841358682338105,0.5547411142680619,0.9043186951526125,0.8407005569642659
9,2.7750809843713227,0.7243820243170414,0.8731367634009735,1.0484619641022608,0.5857666852462639,0.8977800611469545,0.8827662549834345,0.5473510274626321,0.9047122120968849,0.8438527652856275
10,2.702705607794895,0.7154203549840781,0.8742742344194149,1.0251510026525577,0.571778572845325,0.8998727764091825,0.8571854987930617,0.5372992854040731,0.905981023491047,0.8203691063492756
11,2.614391936654424,0.703674467566345,0.8771078747145116,1.0001646320853383,0.5657191060694094,0.9018509434523093,0.8281928657257994,0.5306936940162215,0.9080884792467931,0.7860344388432864
12,2.6414839180905814,0.6954218883788018,0.8780430033088062,1.000804868341989,0.5576225888998511,0.9025521214796284,0.841294254843821,0.5226281909593499,0.9088044349731315,0.7993847949047713
13,2.59785200045119,0.6920456636118634,0.8805206051193832,0.9906534121780166,0.5563448123754217,0.9041416311855174,0.8266470910301166,0.523532401631584,0.909974517895942,0.7805514972430566
