epoch,loss,out_0_MSE,out_0_R_squared,out_0_loss,out_1_MSE,out_1_R_squared,out_1_loss,out_2_MSE,out_2_R_squared,out_2_loss
0,4.669795020551536,3.0060706900176672,0.4283807492352846,1.6912421838850038,2.1530432470392737,0.5958888411262161,1.5171245933145086,1.8793979939798242,0.6502263785880825,1.4614282433520243
1,3.9609704296982864,1.6265786286637374,0.6905881851909614,1.4349736456121587,1.2092330666068523,0.774216085922818,1.2839487761060964,1.1349691380941087,0.7891683989039373,1.2420480079800316
2,3.7261391137456847,1.3556648776204157,0.7458775947518346,1.3430113214486459,1.0831565794601898,0.7995143260630833,1.211786759516679,1.0279154106704131,0.810398401271051,1.1713410327803602
3,3.543729872671854,1.206941352670341,0.7729761919578416,1.2787172784436236,0.9777374023881816,0.8185551812772949,1.1516107000686504,0.9308534525617101,0.8280009593543324,1.1134018941595796
4,3.3976194796993524,1.1293214027822385,0.7898718060957918,1.2340608335684733,0.9173006907325063,0.831897439013224,1.1013628805493132,0.8746745844472121,0.8404195347792208,1.0621957655815657
5,3.321514387161304,1.0887785258915788,0.7946451926345817,1.212703479561824,0.879511573080192,0.8365756141266916,1.0724621504573515,0.83508518599278,0.8453779590097592,1.0363487571421286
6,3.191467752922521,1.0512806296401522,0.802833529925796,1.1701668933076397,0.8505066925560438,0.8426953776681891,1.0274087373460912,0.8112401683539988,0.8503219137861744,0.99389212226879
7,3.1050934770833507,1.0430447632988793,0.8067479960384213,1.1435461340353585,0.842356985348858,0.8461414484021484,0.9991752108291909,0.8005312052791298,0.8541063994250364,0.962372132218801
8,3.0381181507043236,0.995303518516383,0.8119964100588208,1.1272424702998693,0.79358724864925,0.8524670961600921,0.9741268543860852,0.7547844939875722,0.8601367169833065,0.9367488260183692
9,3.0053641358700007,1.0098324748441756,0.8134458994667675,1.1152486702938478,0.8021386078789556,0.8538157292878675,0.9619135990003009,0.7642500269644197,0.8613439633323411,0.928201866575852
10,2.926920756948838,0.9825424291956759,0.8177442877429467,1.0825495071362452,0.7867563509405949,0.8565560740100143,0.9386871072966941,0.7503129241404088,0.8637305021942708,0.9056841425158982
11,2.9335728348263763,0.9965525711370783,0.8162372253750575,1.0873674984246577,0.7965498763005,0.8552783089936103,0.9390275609968735,0.7598354589242035,0.8625312781302839,0.907177775404845
12,2.900804412415904,1.0041470036884024,0.8147368527134947,1.0766397549470945,0.8000328423789844,0.8547760199971705,0.9275982051748156,0.7613569152121417,0.8621518494086926,0.8965664522939938
13,2.838009728884708,0.9574368078835063,0.8205033435211184,1.0537062695308288,0.7617280212501222,0.8591168365240504,0.9083089278152978,0.727763166204333,0.8656838556874965,0.8759945315385815
14,2.7904154796008256,0.9249910278355102,0.8273483111854124,1.04125347873594,0.7341846421301624,0.8648743436199906,0.891089946487945,0.6991586702797598,0.8717590074924906,0.8580720543769407
15,2.7519043868076825,0.922860788330056,0.8277687736152021,1.0274976693865014,0.7335349892109911,0.8650437874476541,0.8773084108179111,0.7013061888668738,0.8713369976883529,0.8470983066032698
16,2.733582236198222,0.9266440346165299,0.8271079115181501,1.0218613379814458,0.7360091147812167,0.8647786529641615,0.8703124705111256,0.703727077334489,0.8710273326402068,0.8414084277056504
17,2.714053472661451,0.9203901890345733,0.8286889401064355,1.0166525935288961,0.7395472545688732,0.8639130333520652,0.8651633817217855,0.709743677994727,0.869592631743908,0.8322374974107697
18,2.713000702608911,0.925062617110745,0.8286696347394373,1.0165596970649753,0.7372212293054217,0.8651251649253517,0.8642271639812819,0.7051139866493796,0.8713640925296282,0.8322138415626538
19,2.6513565846374796,0.8928692421699421,0.8331222485544817,0.9963442683007643,0.7108222831337127,0.8692122810780101,0.8428358670044602,0.6818475285079,0.8749083990544035,0.8121764493322554
20,2.617536589871218,0.9070527644111834,0.8302348875719425,0.9853019783554593,0.719624808847066,0.8672461996655404,0.832876784148549,0.6885421634452825,0.8733000340228709,0.7993578273672097
21,2.662870518948108,0.9341888692683902,0.8279452702852699,0.9993160033044879,0.7487483060557216,0.8642567564907667,0.8474654569224245,0.7169762735618823,0.8702968714734234,0.8160890587211957
22,2.56302580700485,0.8741550260332016,0.8361082148585958,0.9606883945500749,0.6995472639526003,0.8705305859371251,0.8155646509785428,0.6729908468655204,0.8757710346263201,0.7867727614762323
23,2.5664776666487894,0.8702948022188096,0.8381367871662418,0.9656425023138353,0.6986522973431912,0.8715866363155569,0.8161302858792026,0.6692515197048116,0.8772857955831372,0.7847048784557514
